requirement_id,priority,implementation_status,source_document,source_line,source_section,text,verification_method,owner,release_gate,external_validation_status,waiver_status,waiver_expiration,implementation_files,test_ids,test_result_evidence_paths,dependency_ids,epic_ids,notes
DELDEV-004,P1,IN_PROGRESS,95-testing-delivery/959_developer_onboarding.md,39,4. Normative requirements,"The onboarding path shall validate schemas, run tests, ingest a fixture, execute mock metric/learned stages, and open the viewer.",Automated test,SIP Engineering,CONTROLLED_POST_P0_MILESTONE,NOT_REQUIRED,NONE,,"[""Makefile"",""justfile"",""tools/static_checks.py"",""tools/typecheck.py"",""docs/developer/GETTING_STARTED.md"",""CONTRIBUTING.md""]","[""tests/contract/test_delivery_tools.py::test_make_and_just_commands_resolve_to_implemented_tools""]","[""build/reports/test-matrix.json"",""build/reports/tests/contract.xml""]",[],"[""FND-001""]","A controlled implementation/test boundary exists, but the normative requirement is broader than the retained evidence and remains in progress."
DELDEV-005,P1,EXTERNAL_VALIDATION_REQUIRED,95-testing-delivery/959_developer_onboarding.md,40,4. Normative requirements,GPU setup shall verify driver/runtime compatibility and use approved local checkpoints only.,Controlled verification,ML Platform / Release Engineering,CONTROLLED_POST_P0_MILESTONE,REQUIRED,NONE,,"[""Makefile"",""justfile"",""tools/static_checks.py"",""tools/typecheck.py"",""docs/developer/GETTING_STARTED.md"",""CONTRIBUTING.md""]","[""tests/contract/test_delivery_tools.py::test_gpu_doctor_requires_compatible_runtime_and_approved_local_checkpoint"",""tests/contract/test_delivery_tools.py::test_make_and_just_commands_resolve_to_implemented_tools""]","[""build/reports/test-matrix.json"",""build/reports/tests/contract.xml""]",[],"[""FND-001""]","Run the documented GPU doctor on each supported NVIDIA driver/CUDA/container profile with an approved local checkpoint hash; retain driver, runtime, device, image, checkpoint, and pass/fail evidence."
DELDEV-006,P1,VERIFIED,95-testing-delivery/959_developer_onboarding.md,41,4. Normative requirements,"Contributor documentation shall state code owners, review expectations, ADR process, and release gates.",Controlled verification,SIP Engineering,CONTROLLED_POST_P0_MILESTONE,NOT_REQUIRED,NONE,,"[""Makefile"",""justfile"",""tools/static_checks.py"",""tools/typecheck.py"",""docs/developer/GETTING_STARTED.md"",""CONTRIBUTING.md""]","[""tests/contract/test_documentation.py::test_contributor_documentation_defines_ownership_adr_review_and_release_gates""]","[""build/reports/test-matrix.json"",""build/reports/tests/contract.xml""]",[],"[""FND-001""]","Verified in the deterministic local reference profile by the exact linked automated test(s) and retained evidence; no external hardware, cloud, GPU, legal, or customer-pilot result is inferred."
DELDOD-001,P0,IN_PROGRESS,95-testing-delivery/960_definition_of_done.md,36,4. Normative requirements,"A completed feature shall satisfy linked requirements and acceptance tests, include typed contracts, errors, audit, metrics, authorization, retention, and user documentation.",Controlled verification,SIP Engineering,FIRST_PRODUCTION_BLOCKING,NOT_REQUIRED,NONE,,"[""docs/developer"",""docs/operator"",""docs/user"",""docs/release"",""src/sip/errors.py"",""src/sip/audit.py""]","[""tests/contract/test_documentation.py::test_required_documentation_and_readme_links_exist""]","[""build/reports/test-matrix.json"",""build/reports/tests/contract.xml""]","[""CON-004"",""LIF-003"",""OPS-004"",""QA-001""]","[""QA-002""]","A controlled implementation/test boundary exists, but the normative requirement is broader than the retained evidence and remains in progress."
DELDOD-002,P0,IMPLEMENTED_UNVERIFIED,95-testing-delivery/960_definition_of_done.md,37,4. Normative requirements,"A completed schema change shall include compatibility, migration, rollback/recovery, fixtures, and generated clients.",Automated test,SIP Engineering,FIRST_PRODUCTION_BLOCKING,NOT_REQUIRED,NONE,,"[""docs/developer"",""docs/operator"",""docs/user"",""docs/release"",""src/sip/errors.py"",""src/sip/audit.py""]","[""tests/migration/test_migrations.py::test_clean_install_reaches_head_and_matches_canonical_tables""]","[""build/reports/test-matrix.json"",""build/reports/tests/migration.xml""]","[""CON-004"",""LIF-003"",""OPS-004"",""QA-001""]","[""QA-002""]","Implementation and automated checks exist, but production-environment or full-scope evidence is incomplete; this requirement is intentionally not marked verified."
DELDOD-003,P0,NOT_STARTED,95-testing-delivery/960_definition_of_done.md,38,4. Normative requirements,"A completed model integration shall include approval manifest, adapter isolation, benchmarks, failure detection, cost, monitoring, rollback, and reproducibility.",Controlled verification,UNASSIGNED,FIRST_PRODUCTION_BLOCKING,NOT_REQUIRED,NONE,,[],"[""REQ-DELDOD-003""]",[],"[""CON-004"",""LIF-003"",""OPS-004"",""QA-001""]","[""QA-002""]",
DELDOD-004,P1,NOT_STARTED,95-testing-delivery/960_definition_of_done.md,39,4. Normative requirements,"A completed UI shall include loading/error/empty/restricted states, accessibility, source labels, analytics/telemetry policy, and end-to-end tests.",Controlled verification,UNASSIGNED,CONTROLLED_POST_P0_MILESTONE,NOT_REQUIRED,NONE,,[],"[""REQ-DELDOD-004""]",[],"[""CON-004"",""LIF-003"",""OPS-004"",""QA-001""]","[""QA-002""]",
DELDOD-005,P1,NOT_STARTED,95-testing-delivery/960_definition_of_done.md,40,4. Normative requirements,"A completed operational service shall include SLO, alerts, runbooks, backup/recovery, capacity, and ownership.",Controlled verification,UNASSIGNED,CONTROLLED_POST_P0_MILESTONE,NOT_REQUIRED,NONE,,[],"[""REQ-DELDOD-005""]",[],"[""CON-004"",""LIF-003"",""OPS-004"",""QA-001""]","[""QA-002""]",
DELDOD-006,P1,NOT_STARTED,95-testing-delivery/960_definition_of_done.md,41,4. Normative requirements,Acceptance evidence shall be linked to the release or epic record.,Controlled verification,UNASSIGNED,CONTROLLED_POST_P0_MILESTONE,NOT_REQUIRED,NONE,,[],"[""REQ-DELDOD-006""]",[],"[""CON-004"",""LIF-003"",""OPS-004"",""QA-001""]","[""QA-002""]",
DELDOD-007,P0,NOT_STARTED,95-testing-delivery/960_definition_of_done.md,136,15. Version 1.1 definition of done for hybrid assets,"A completed provider adapter shall include signed manifest, isolation, contract tests, quarantine, stable errors, cost/resource limits, cancellation, and rollback.",Definition-of-done audit,UNASSIGNED,FIRST_PRODUCTION_BLOCKING,NOT_REQUIRED,NONE,,[],"[""REQ-DELDOD-007""]",[],"[""CON-004"",""LIF-003"",""OPS-004"",""QA-001""]","[""QA-002""]",
DELDOD-008,P0,NOT_STARTED,95-testing-delivery/960_definition_of_done.md,137,15. Version 1.1 definition of done for hybrid assets,"A completed proxy pipeline shall include per-use validation, limitations, protected regions, support maps, authority restrictions, and replacement.",Acceptance audit,UNASSIGNED,FIRST_PRODUCTION_BLOCKING,NOT_REQUIRED,NONE,,[],"[""REQ-DELDOD-008""]",[],"[""CON-004"",""LIF-003"",""OPS-004"",""QA-001""]","[""QA-002""]",
DELDOD-009,P0,NOT_STARTED,95-testing-delivery/960_definition_of_done.md,138,15. Version 1.1 definition of done for hybrid assets,"A completed hybrid viewer shall prove semantic stability, measurement re-resolution, security, safe locomotion, accessibility, and fallback.",End-to-end test,UNASSIGNED,FIRST_PRODUCTION_BLOCKING,NOT_REQUIRED,NONE,,[],"[""REQ-DELDOD-009""]",[],"[""CON-004"",""LIF-003"",""OPS-004"",""QA-001""]","[""QA-002""]",
DELDOD-010,P1,NOT_STARTED,95-testing-delivery/960_definition_of_done.md,139,15. Version 1.1 definition of done for hybrid assets,"A completed conversion path shall include loss declaration, open export/import, provenance, policy inheritance, and preservation behavior.",Portability test,UNASSIGNED,CONTROLLED_POST_P0_MILESTONE,NOT_REQUIRED,NONE,,[],"[""REQ-DELDOD-010""]",[],"[""CON-004"",""LIF-003"",""OPS-004"",""QA-001""]","[""QA-002""]",
DELDOD-011,P1,NOT_STARTED,95-testing-delivery/960_definition_of_done.md,140,15. Version 1.1 definition of done for hybrid assets,"A completed external/manual workflow shall include minimization, receipt, expiry, quarantine, provider status, and data-class denial tests.",Security audit,UNASSIGNED,CONTROLLED_POST_P0_MILESTONE,NOT_REQUIRED,NONE,,[],"[""REQ-DELDOD-011""]",[],"[""CON-004"",""LIF-003"",""OPS-004"",""QA-001""]","[""QA-002""]",
DELDOD-012,P1,NOT_STARTED,95-testing-delivery/960_definition_of_done.md,141,15. Version 1.1 definition of done for hybrid assets,"Acceptance evidence shall be linked to requirement, provider version, benchmark profile, scene class, and release.",Traceability audit,UNASSIGNED,CONTROLLED_POST_P0_MILESTONE,NOT_REQUIRED,NONE,,[],"[""REQ-DELDOD-012""]",[],"[""CON-004"",""LIF-003"",""OPS-004"",""QA-001""]","[""QA-002""]",
HYBTEST-001,P0,NOT_STARTED,95-testing-delivery/961_splat_surface_benchmark_acceptance.md,287,18. Normative requirements,Provider and runtime claims shall be evaluated by versioned intended-use profiles rather than a single visual quality score.,Benchmark framework test,UNASSIGNED,FIRST_PRODUCTION_BLOCKING,NOT_REQUIRED,NONE,,[],"[""REQ-HYBTEST-001""]",[],"[""CON-004"",""LIF-003"",""OPS-004"",""PLT-004"",""QA-001"",""REC-008"",""REC-009""]","[""QA-003"",""QA-002""]",
HYBTEST-002,P0,NOT_STARTED,95-testing-delivery/961_splat_surface_benchmark_acceptance.md,288,18. Normative requirements,"Ground truth shall be independent of the candidate provider and shall include exact/surveyed geometry, semantic regions, held-out views, or annotated behavior appropriate to the claim.",Dataset review,UNASSIGNED,FIRST_PRODUCTION_BLOCKING,NOT_REQUIRED,NONE,,[],"[""REQ-HYBTEST-002""]",[],"[""CON-004"",""LIF-003"",""OPS-004"",""PLT-004"",""QA-001"",""REC-008"",""REC-009""]","[""QA-003"",""QA-002""]",
HYBTEST-003,P0,NOT_STARTED,95-testing-delivery/961_splat_surface_benchmark_acceptance.md,289,18. Normative requirements,"Geometry metrics shall be reported globally and by critical semantic region so averages cannot hide missing doors, stairs, devices, objects, or false walls.",Metrics test,UNASSIGNED,FIRST_PRODUCTION_BLOCKING,NOT_REQUIRED,NONE,,[],"[""REQ-HYBTEST-003""]",[],"[""CON-004"",""LIF-003"",""OPS-004"",""PLT-004"",""QA-001"",""REC-008"",""REC-009""]","[""QA-003"",""QA-002""]",
HYBTEST-004,P0,NOT_STARTED,95-testing-delivery/961_splat_surface_benchmark_acceptance.md,290,18. Normative requirements,"Authority tests shall prove that proxy, visual, design, generated, and provider-self-validated outputs cannot receive prohibited status.",Negative policy test,UNASSIGNED,FIRST_PRODUCTION_BLOCKING,NOT_REQUIRED,NONE,,[],"[""REQ-HYBTEST-004""]",[],"[""CON-004"",""LIF-003"",""OPS-004"",""PLT-004"",""QA-001"",""REC-008"",""REC-009""]","[""QA-003"",""QA-002""]",
HYBTEST-005,P0,NOT_STARTED,95-testing-delivery/961_splat_surface_benchmark_acceptance.md,291,18. Normative requirements,"Provider conformance shall cover policy admission, hashes, coordinates, resources, progress, cancellation, recovery, isolation, outputs, provenance, and publication separation.",Conformance suite,UNASSIGNED,FIRST_PRODUCTION_BLOCKING,NOT_REQUIRED,NONE,,[],"[""REQ-HYBTEST-005""]",[],"[""CON-004"",""LIF-003"",""OPS-004"",""PLT-004"",""QA-001"",""REC-008"",""REC-009""]","[""QA-003"",""QA-002""]",
HYBTEST-006,P0,NOT_STARTED,95-testing-delivery/961_splat_surface_benchmark_acceptance.md,292,18. Normative requirements,Security tests shall prove unapproved external-provider denial before data mount and complete derivative invalidation after privacy or consent change.,Security integration test,UNASSIGNED,FIRST_PRODUCTION_BLOCKING,NOT_REQUIRED,NONE,,[],"[""REQ-HYBTEST-006""]",[],"[""CON-004"",""LIF-003"",""OPS-004"",""PLT-004"",""QA-001"",""REC-008"",""REC-009""]","[""QA-003"",""QA-002""]",
HYBTEST-007,P0,NOT_STARTED,95-testing-delivery/961_splat_surface_benchmark_acceptance.md,293,18. Normative requirements,"Construction and LiveForever acceptance scenarios shall pass with retained source, operation, validation, viewer, review, and export evidence.",Vertical E2E tests,UNASSIGNED,FIRST_PRODUCTION_BLOCKING,NOT_REQUIRED,NONE,,[],"[""REQ-HYBTEST-007""]",[],"[""CON-004"",""LIF-003"",""OPS-004"",""PLT-004"",""QA-001"",""REC-008"",""REC-009""]","[""QA-003"",""QA-002""]",
HYBTEST-008,P0,NOT_STARTED,95-testing-delivery/961_splat_surface_benchmark_acceptance.md,294,18. Normative requirements,Production release shall include at least one approved local or project-private conversion/proxy path and shall not depend solely on a public manual web tool.,Release review,UNASSIGNED,FIRST_PRODUCTION_BLOCKING,NOT_REQUIRED,NONE,,[],"[""REQ-HYBTEST-008""]",[],"[""CON-004"",""LIF-003"",""OPS-004"",""PLT-004"",""QA-001"",""REC-008"",""REC-009""]","[""QA-003"",""QA-002""]",
HYBTEST-009,P1,NOT_STARTED,95-testing-delivery/961_splat_surface_benchmark_acceptance.md,295,18. Normative requirements,"Selection tests shall measure role resolution, entity precision/recall, hit error, metric snap residual, LOD stability, and remap behavior.",Automated interaction test,UNASSIGNED,CONTROLLED_POST_P0_MILESTONE,NOT_REQUIRED,NONE,,[],"[""REQ-HYBTEST-009""]",[],"[""CON-004"",""LIF-003"",""OPS-004"",""PLT-004"",""QA-001"",""REC-008"",""REC-009""]","[""QA-003"",""QA-002""]",
HYBTEST-010,P1,NOT_STARTED,95-testing-delivery/961_splat_surface_benchmark_acceptance.md,296,18. Normative requirements,"Collision and navigation shall be benchmarked separately for declared actor profiles and shall not imply safety, accessibility, egress, or robotics approval.",Profile benchmark,UNASSIGNED,CONTROLLED_POST_P0_MILESTONE,NOT_REQUIRED,NONE,,[],"[""REQ-HYBTEST-010""]",[],"[""CON-004"",""LIF-003"",""OPS-004"",""PLT-004"",""QA-001"",""REC-008"",""REC-009""]","[""QA-003"",""QA-002""]",
HYBTEST-011,P1,NOT_STARTED,95-testing-delivery/961_splat_surface_benchmark_acceptance.md,297,18. Normative requirements,"Large-scene tests shall cover tiling, seams, streaming, independent regeneration, cross-tile identity, memory, and degraded modes.",Building-scale test,UNASSIGNED,CONTROLLED_POST_P0_MILESTONE,NOT_REQUIRED,NONE,,[],"[""REQ-HYBTEST-011""]",[],"[""CON-004"",""LIF-003"",""OPS-004"",""PLT-004"",""QA-001"",""REC-008"",""REC-009""]","[""QA-003"",""QA-002""]",
HYBTEST-012,P1,NOT_STARTED,95-testing-delivery/961_splat_surface_benchmark_acceptance.md,298,18. Normative requirements,"Provider upgrades shall run in shadow and compare quality, behavior, performance, cost, security, license, and reproducibility against the active version.",Upgrade gate,UNASSIGNED,CONTROLLED_POST_P0_MILESTONE,NOT_REQUIRED,NONE,,[],"[""REQ-HYBTEST-012""]",[],"[""CON-004"",""LIF-003"",""OPS-004"",""PLT-004"",""QA-001"",""REC-008"",""REC-009""]","[""QA-003"",""QA-002""]",
HYBTEST-013,P1,NOT_STARTED,95-testing-delivery/961_splat_surface_benchmark_acceptance.md,299,18. Normative requirements,"Human evaluation shall be task-based and shall test recognition of authority/truth labels, evidence access, comfort, accessibility, and failure communication.",Controlled user study,UNASSIGNED,CONTROLLED_POST_P0_MILESTONE,NOT_REQUIRED,NONE,,[],"[""REQ-HYBTEST-013""]",[],"[""CON-004"",""LIF-003"",""OPS-004"",""PLT-004"",""QA-001"",""REC-008"",""REC-009""]","[""QA-003"",""QA-002""]",
HYBTEST-014,P1,NOT_STARTED,95-testing-delivery/961_splat_surface_benchmark_acceptance.md,300,18. Normative requirements,"All benchmark evidence shall be machine-readable, content-addressed, reproducible where claimed, and attached to provider and release records.",Evidence audit,UNASSIGNED,CONTROLLED_POST_P0_MILESTONE,NOT_REQUIRED,NONE,,[],"[""REQ-HYBTEST-014""]",[],"[""CON-004"",""LIF-003"",""OPS-004"",""PLT-004"",""QA-001"",""REC-008"",""REC-009""]","[""QA-003"",""QA-002""]",
HYBTEST-015,P1,VERIFIED,95-testing-delivery/961_splat_surface_benchmark_acceptance.md,301,18. Normative requirements,Mesh-to-splat and splat-to-surface round trips shall report information loss and shall not claim representation equivalence.,Interoperability test,SIP Engineering,CONTROLLED_POST_P0_MILESTONE,NOT_REQUIRED,NONE,,"[""src/sip/geometry.py"",""src/sip/representations.py"",""src/sip/worker_sandbox.py"",""tools/run_demo.py""]","[""tests/e2e/test_platform_demonstrations.py::test_mesh_splat_surface_roundtrip_reports_irreversible_loss""]","[""build/evidence/demos/hybrid.json"",""build/reports/test-matrix.json"",""build/reports/tests/e2e.xml""]","[""CON-004"",""LIF-003"",""OPS-004"",""PLT-004"",""QA-001"",""REC-008"",""REC-009""]","[""QA-003"",""QA-002""]","Verified in the deterministic local reference profile by the exact linked automated test(s) and retained evidence; no external hardware, cloud, GPU, legal, or customer-pilot result is inferred."
HYBTEST-016,P1,VERIFIED,95-testing-delivery/961_splat_surface_benchmark_acceptance.md,302,18. Normative requirements,Malformed and adversarial spatial files shall be parsed in isolation with bounded resources and no publication side effect.,Fuzz and abuse test,SIP Engineering,CONTROLLED_POST_P0_MILESTONE,NOT_REQUIRED,NONE,,"[""src/sip/geometry.py"",""src/sip/representations.py"",""src/sip/worker_sandbox.py"",""tools/run_demo.py""]","[""tests/e2e/test_platform_demonstrations.py::test_malformed_spatial_archive_is_bounded_and_cannot_publish""]","[""build/evidence/demos/hybrid.json"",""build/reports/test-matrix.json"",""build/reports/tests/e2e.xml""]","[""CON-004"",""LIF-003"",""OPS-004"",""PLT-004"",""QA-001"",""REC-008"",""REC-009""]","[""QA-003"",""QA-002""]","Verified in the deterministic local reference profile by the exact linked automated test(s) and retained evidence; no external hardware, cloud, GPU, legal, or customer-pilot result is inferred."
APPFAIL-001,P0,VERIFIED,99-appendices/995_failure_mode_catalog.md,36,4. Normative requirements,"The catalog shall cover mobile interruption, tracking loss, corrupt package, hash mismatch, clock error, bad calibration, pose collapse, misalignment, false loop, depth-scale error, dynamic contamination, mesh defect, model/license block, queue/provider outage, index staleness, permission leak, redaction failure, and deletion error.",Automated test,SIP Engineering,FIRST_PRODUCTION_BLOCKING,NOT_REQUIRED,NONE,,"[""src/sip/failures.py"",""governance/failure-catalog.json"",""docs/adr/ADR-0007-versioned-failure-catalog-and-new-lineage-recovery.md""]","[""tests/unit/test_failure_catalog.py::test_failure_catalog_covers_mandated_modes_with_complete_stable_fields""]","[""build/reports/governance-check.json"",""build/reports/test-matrix.json"",""build/reports/tests/unit.xml"",""governance/failure-catalog.json""]","[""CAP-005"",""CON-004"",""GOV-001"",""LIF-003"",""OPS-004"",""QA-001"",""REC-005""]","[""QA-001"",""QA-002""]","Verified in the deterministic local reference profile by the exact linked automated test(s) and retained evidence; no external hardware, cloud, GPU, legal, or customer-pilot result is inferred."
